subject,item,condition,prof,RT
subject64,item32,word,90.31239578,309.348787
subject64,item33,nonword,90.31239578,331.0148226
subject64,item34,word,90.31239578,399.3232047
subject64,item35,nonword,90.31239578,338.4540234
subject64,item36,word,90.31239578,286.6757935
subject64,item37,nonword,90.31239578,376.9816727
subject64,item38,word,90.31239578,369.6080338
subject64,item39,nonword,90.31239578,646.1179707
subject64,item40,word,90.31239578,526.0586723
subject65,item01,word,94.62917464,479.0404503
subject65,item02,nonword,94.62917464,826.8185559
subject65,item03,word,94.62917464,405.1046305
subject65,item04,nonword,94.62917464,497.5099428
subject65,item05,word,94.62917464,250.7870478
subject65,item06,nonword,94.62917464,613.1639927
subject65,item07,word,94.62917464,396.1961979
subject65,item08,nonword,94.62917464,227.1071006
subject65,item09,word,94.62917464,200.6354519
subject65,item10,nonword,94.62917464,563.8705746
subject65,item11,word,94.62917464,715.2575093
subject65,item12,nonword,94.62917464,467.6133477
subject65,item13,word,94.62917464,321.7650176
subject65,item14,nonword,94.62917464,610.1214377
subject65,item15,word,94.62917464,546.8533531
subject65,item16,nonword,94.62917464,622.5276184
subject65,item17,word,94.62917464,440.0797835
subject65,item18,nonword,94.62917464,477.3452107
subject65,item19,word,94.62917464,387.8246965
subject65,item20,nonword,94.62917464,472.345103
subject65,item21,word,94.62917464,442.9691355
subject65,item22,nonword,94.62917464,486.9890506
subject65,item23,word,94.62917464,498.377427
subject65,item24,nonword,94.62917464,236.8423399
subject65,item25,word,94.62917464,934.9735433
subject65,item26,nonword,94.62917464,278.3624766
subject65,item27,word,94.62917464,408.0561989
subject65,item28,nonword,94.62917464,438.8306694
subject65,item29,word,94.62917464,614.4429433
subject65,item30,nonword,94.62917464,727.550337
subject65,item31,word,94.62917464,383.1837961
subject65,item32,nonword,94.62917464,468.6536128
subject65,item33,word,94.62917464,255.1684372
subject65,item34,nonword,94.62917464,294.5568889
subject65,item35,word,94.62917464,824.1380103
subject65,item36,nonword,94.62917464,390.4431425
subject65,item37,word,94.62917464,353.3381307
subject65,item38,nonword,94.62917464,448.6966106
subject65,item39,word,94.62917464,210.249788
subject65,item40,nonword,94.62917464,358.5599387
subject66,item01,nonword,94.62917464,625.4418749
subject66,item02,word,94.62917464,364.515506
subject66,item03,nonword,94.62917464,371.2430909
subject66,item04,word,94.62917464,211.0279684
subject66,item05,nonword,94.62917464,381.3110055
subject66,item06,word,94.62917464,251.1219893
subject66,item07,nonword,94.62917464,467.9869397
subject66,item08,word,94.62917464,225.4546964
subject66,item09,nonword,94.62917464,255.6602728
subject66,item10,word,94.62917464,481.4392926
subject66,item11,nonword,94.62917464,913.2943752
subject66,item12,word,94.62917464,234.7719853
subject66,item13,nonword,94.62917464,473.294144
subject66,item14,word,94.62917464,178.8449541
subject66,item15,nonword,94.62917464,359.5628512
subject66,item16,word,94.62917464,234.270992
subject66,item17,nonword,94.62917464,354.2451225
subject66,item18,word,94.62917464,284.764293
subject66,item19,nonword,94.62917464,454.0804033
subject66,item20,word,94.62917464,210.2878528
subject66,item21,nonword,94.62917464,485.6948808
subject66,item22,word,94.62917464,339.1887616
subject66,item23,nonword,94.62917464,553.8561613
subject66,item24,word,94.62917464,107.9844684
subject66,item25,nonword,94.62917464,649.8679605
subject66,item26,word,94.62917464,187.9604479
subject66,item27,nonword,94.62917464,737.3336408
subject66,item28,word,94.62917464,346.7065743
subject66,item29,nonword,94.62917464,278.7689745
subject66,item30,word,94.62917464,299.2426334
subject66,item31,nonword,94.62917464,360.4064574
subject66,item32,word,94.62917464,422.8911777
subject66,item33,nonword,94.62917464,379.6227348
subject66,item34,word,94.62917464,206.4955262
subject66,item35,nonword,94.62917464,170.8284514
subject66,item36,word,94.62917464,730.2050196
subject66,item37,nonword,94.62917464,281.8947929
subject66,item38,word,94.62917464,631.5665738
subject66,item39,nonword,94.62917464,304.7381424
subject66,item40,word,94.62917464,317.2619839
subject67,item01,word,87.19175513,546.5925848
subject67,item02,nonword,87.19175513,802.8726461
subject67,item03,word,87.19175513,356.7553472
subject67,item04,nonword,87.19175513,454.9236705
subject67,item05,word,87.19175513,656.7726696
subject67,item06,nonword,87.19175513,966.5848398
subject67,item07,word,87.19175513,637.3208996
subject67,item08,nonword,87.19175513,287.634014
subject67,item09,word,87.19175513,314.3572312
subject67,item10,nonword,87.19175513,797.7970817
subject67,item11,word,87.19175513,785.752752
subject67,item12,nonword,87.19175513,330.4507104
subject67,item13,word,87.19175513,514.1095083
subject67,item14,nonword,87.19175513,462.5691218
subject67,item15,word,87.19175513,418.4306001
subject67,item16,nonword,87.19175513,475.3538448
subject67,item17,word,87.19175513,425.0968658
subject67,item18,nonword,87.19175513,468.722068
subject67,item19,word,87.19175513,430.4682045
subject67,item20,nonword,87.19175513,469.4717248
subject67,item21,word,87.19175513,405.6153938
subject67,item22,nonword,87.19175513,578.6676507
subject67,item23,word,87.19175513,269.1492639
subject67,item24,nonword,87.19175513,302.4775438
subject67,item25,word,87.19175513,372.3769721
subject67,item26,nonword,87.19175513,309.4068144
subject67,item27,word,87.19175513,363.244248
subject67,item28,nonword,87.19175513,375.525474
subject67,item29,word,87.19175513,404.9130019
subject67,item30,nonword,87.19175513,299.3173869
subject67,item31,word,87.19175513,532.1234762
subject67,item32,nonword,87.19175513,559.8355964
subject67,item33,word,87.19175513,207.1880829
subject67,item34,nonword,87.19175513,626.3925675
subject67,item35,word,87.19175513,907.0547675
subject67,item36,nonword,87.19175513,446.6644457
subject67,item37,word,87.19175513,528.8416558
subject67,item38,nonword,87.19175513,330.9154787
subject67,item39,word,87.19175513,351.7264958
subject67,item40,nonword,87.19175513,574.2652037
subject68,item01,nonword,87.19175513,370.5138439
subject68,item02,word,87.19175513,862.3054606
subject68,item03,nonword,87.19175513,759.179693
subject68,item04,word,87.19175513,868.0027837
subject68,item05,nonword,87.19175513,866.961461
subject68,item06,word,87.19175513,760.2178929
subject68,item07,nonword,87.19175513,623.6558688
subject68,item08,word,87.19175513,352.0881941
subject68,item09,nonword,87.19175513,233.6984544
subject68,item10,word,87.19175513,467.5198839
subject68,item11,nonword,87.19175513,1132.770971
subject68,item12,word,87.19175513,175.8049805
subject68,item13,nonword,87.19175513,608.3285505
subject68,item14,word,87.19175513,572.5714725
subject68,item15,nonword,87.19175513,884.1753247
subject68,item16,word,87.19175513,432.6612536
subject68,item17,nonword,87.19175513,544.7002484
subject68,item18,word,87.19175513,355.2733364
subject68,item19,nonword,87.19175513,693.0189215
subject68,item20,word,87.19175513,555.727277
subject68,item21,nonword,87.19175513,743.3396704
subject68,item22,word,87.19175513,813.18689
subject68,item23,nonword,87.19175513,488.6148124
subject68,item24,word,87.19175513,248.2583075
subject68,item25,nonword,87.19175513,1061.986427
subject68,item26,word,87.19175513,298.2107849
subject68,item27,nonword,87.19175513,716.0329593
subject68,item28,word,87.19175513,442.8198682
subject68,item29,nonword,87.19175513,680.0094536
subject68,item30,word,87.19175513,520.2562145
subject68,item31,nonword,87.19175513,645.458913
subject68,item32,word,87.19175513,546.760187
subject68,item33,nonword,87.19175513,486.5347886
subject68,item34,word,87.19175513,461.0870455
subject68,item35,nonword,87.19175513,555.4674811
subject68,item36,word,87.19175513,466.6177547
subject68,item37,nonword,87.19175513,449.322111
subject68,item38,word,87.19175513,847.4002407
subject68,item39,nonword,87.19175513,304.6860324
subject68,item40,word,87.19175513,989.7220653
subject69,item01,word,91.67339757,355.5602548
subject69,item02,nonword,91.67339757,675.1929602
subject69,item03,word,91.67339757,475.3976196
subject69,item04,nonword,91.67339757,308.383066
subject69,item05,word,91.67339757,314.3491441
subject69,item06,nonword,91.67339757,253.8895058
subject69,item07,word,91.67339757,241.0224233
subject69,item08,nonword,91.67339757,215.3349088
subject69,item09,word,91.67339757,190.5782057
subject69,item10,nonword,91.67339757,300.8111531
subject69,item11,word,91.67339757,439.9333605
subject69,item12,nonword,91.67339757,223.2582337
subject69,item13,word,91.67339757,248.037709
subject69,item14,nonword,91.67339757,209.140845
subject69,item15,word,91.67339757,309.3123487
subject69,item16,nonword,91.67339757,149.6599898
subject69,item17,word,91.67339757,308.432121
subject69,item18,nonword,91.67339757,297.9287331
subject69,item19,word,91.67339757,216.8840928
subject69,item20,nonword,91.67339757,280.5472074
subject69,item21,word,91.67339757,295.5929785
subject69,item22,nonword,91.67339757,503.8713107
subject69,item23,word,91.67339757,294.4193922
subject69,item24,nonword,91.67339757,168.0250738
subject69,item25,word,91.67339757,296.8637025
subject69,item26,nonword,91.67339757,175.4976549
subject69,item27,word,91.67339757,201.713133
subject69,item28,nonword,91.67339757,248.6501389
subject69,item29,word,91.67339757,383.1627433
subject69,item30,nonword,91.67339757,253.6876586
subject69,item31,word,91.67339757,338.4513155
subject69,item32,nonword,91.67339757,220.7503198
subject69,item33,word,91.67339757,147.8278207
subject69,item34,nonword,91.67339757,281.5497418
subject69,item35,word,91.67339757,353.7233686
subject69,item36,nonword,91.67339757,406.3976271
subject69,item37,word,91.67339757,314.1214307
subject69,item38,nonword,91.67339757,397.7914927
subject69,item39,word,91.67339757,172.2128853
subject69,item40,nonword,91.67339757,390.8071761
subject70,item01,nonword,91.67339757,317.6290828
subject70,item02,word,91.67339757,566.62822
subject70,item03,nonword,91.67339757,338.5653761
subject70,item04,word,91.67339757,361.9246645
subject70,item05,nonword,91.67339757,350.3358037
subject70,item06,word,91.67339757,288.9269974
subject70,item07,nonword,91.67339757,248.3269008
subject70,item08,word,91.67339757,222.3473454
subject70,item09,nonword,91.67339757,122.395702
subject70,item10,word,91.67339757,246.1301671
subject70,item11,nonword,91.67339757,414.9141208
subject70,item12,word,91.67339757,168.2475059
subject70,item13,nonword,91.67339757,311.1307336
subject70,item14,word,91.67339757,366.1009023
subject70,item15,nonword,91.67339757,187.4885423
subject70,item16,word,91.67339757,176.2895026
subject70,item17,nonword,91.67339757,362.5241295
subject70,item18,word,91.67339757,224.7068721
subject70,item19,nonword,91.67339757,308.8918859
subject70,item20,word,91.67339757,343.9239778
subject70,item21,nonword,91.67339757,363.9992561
subject70,item22,word,91.67339757,653.7457138
subject70,item23,nonword,91.67339757,263.8376721
subject70,item24,word,91.67339757,257.175361
subject70,item25,nonword,91.67339757,407.3931037
subject70,item26,word,91.67339757,385.7590314
subject70,item27,nonword,91.67339757,354.5719112
subject70,item28,word,91.67339757,402.2063185
subject70,item29,nonword,91.67339757,234.9822363
subject70,item30,word,91.67339757,187.8113864
subject70,item31,nonword,91.67339757,352.4654507
subject70,item32,word,91.67339757,528.2659536
subject70,item33,nonword,91.67339757,292.0732697
subject70,item34,word,91.67339757,245.4842106
subject70,item35,nonword,91.67339757,414.9796665
subject70,item36,word,91.67339757,344.9637258
subject70,item37,nonword,91.67339757,386.7894757
subject70,item38,word,91.67339757,268.0425407
subject70,item39,nonword,91.67339757,184.3957656
subject70,item40,word,91.67339757,505.1334871
subject71,item01,word,87.52498511,357.3353171
subject71,item02,nonword,87.52498511,1121.15366
subject71,item03,word,87.52498511,583.109151
subject71,item04,nonword,87.52498511,1012.381121
subject71,item05,word,87.52498511,464.1971087
subject71,item06,nonword,87.52498511,577.1661828
subject71,item07,word,87.52498511,742.5085764
subject71,item08,nonword,87.52498511,626.5952495
subject71,item09,word,87.52498511,280.2884534
subject71,item10,nonword,87.52498511,582.2893636
subject71,item11,word,87.52498511,673.3609044
subject71,item12,nonword,87.52498511,355.694681
subject71,item13,word,87.52498511,223.3954178
subject71,item14,nonword,87.52498511,622.3854397
subject71,item15,word,87.52498511,400.4575324
subject71,item16,nonword,87.52498511,842.299955
subject71,item17,word,87.52498511,749.1638453
subject71,item18,nonword,87.52498511,614.1938607
subject71,item19,word,87.52498511,260.3299271
subject71,item20,nonword,87.52498511,468.5959584
subject71,item21,word,87.52498511,576.9912157
subject71,item22,nonword,87.52498511,402.165568
subject71,item23,word,87.52498511,529.2709533
subject71,item24,nonword,87.52498511,205.2625712
subject71,item25,word,87.52498511,843.2925107
subject71,item26,nonword,87.52498511,262.1065853
subject71,item27,word,87.52498511,776.3167965
subject71,item28,nonword,87.52498511,367.9429662
subject71,item29,word,87.52498511,403.1048841
subject71,item30,nonword,87.52498511,393.2557889
subject71,item31,word,87.52498511,772.4215121
subject71,item32,nonword,87.52498511,436.5764607
subject71,item33,word,87.52498511,231.8268152
subject71,item34,nonword,87.52498511,646.5102406
subject71,item35,word,87.52498511,507.1330087
subject71,item36,nonword,87.52498511,623.1802101
subject71,item37,word,87.52498511,535.3692339
subject71,item38,nonword,87.52498511,278.1819908
subject71,item39,word,87.52498511,402.5345512
subject71,item40,nonword,87.52498511,595.6878831
subject72,item01,nonword,87.52498511,407.3298133
subject72,item02,word,87.52498511,566.5090504
subject72,item03,nonword,87.52498511,627.950484
subject72,item04,word,87.52498511,533.2320228
subject72,item05,nonword,87.52498511,514.8941917
subject72,item06,word,87.52498511,411.787278
subject72,item07,nonword,87.52498511,609.3073211
subject72,item08,word,87.52498511,322.8687194
subject72,item09,nonword,87.52498511,562.2783105
subject72,item10,word,87.52498511,561.8477242
subject72,item11,nonword,87.52498511,937.4009882
subject72,item12,word,87.52498511,376.60956
subject72,item13,nonword,87.52498511,698.566623
subject72,item14,word,87.52498511,471.043027
subject72,item15,nonword,87.52498511,460.701912
subject72,item16,word,87.52498511,254.948729
subject72,item17,nonword,87.52498511,528.6763202
subject72,item18,word,87.52498511,261.3247164
subject72,item19,nonword,87.52498511,752.5821438
subject72,item20,word,87.52498511,476.195608
subject72,item21,nonword,87.52498511,737.6407597
subject72,item22,word,87.52498511,752.1001701
subject72,item23,nonword,87.52498511,615.3787259
subject72,item24,word,87.52498511,134.2141846
subject72,item25,nonword,87.52498511,656.5686539
subject72,item26,word,87.52498511,332.8045602
subject72,item27,nonword,87.52498511,658.0861456
subject72,item28,word,87.52498511,310.792227
subject72,item29,nonword,87.52498511,556.0143152
subject72,item30,word,87.52498511,352.6174846
subject72,item31,nonword,87.52498511,322.8495451
subject72,item32,word,87.52498511,237.6890677
subject72,item33,nonword,87.52498511,513.9843401
subject72,item34,word,87.52498511,502.8878004
subject72,item35,nonword,87.52498511,648.3985956
subject72,item36,word,87.52498511,584.1365892
subject72,item37,nonword,87.52498511,759.4479978
subject72,item38,word,87.52498511,436.0633028
subject72,item39,nonword,87.52498511,762.0431036
subject72,item40,word,87.52498511,476.5000882
subject73,item01,word,87.17113243,276.9522349
subject73,item02,nonword,87.17113243,759.6441777
subject73,item03,word,87.17113243,675.6068073
subject73,item04,nonword,87.17113243,572.0589332
subject73,item05,word,87.17113243,317.8893511
subject73,item06,nonword,87.17113243,466.964225
subject73,item07,word,87.17113243,682.251993
subject73,item08,nonword,87.17113243,292.0937635
subject73,item09,word,87.17113243,505.4177765
subject73,item10,nonword,87.17113243,779.7801477
subject73,item11,word,87.17113243,697.1118043
subject73,item12,nonword,87.17113243,285.2507319
subject73,item13,word,87.17113243,352.6182759
subject73,item14,nonword,87.17113243,575.4476898
subject73,item15,word,87.17113243,424.1989049
subject73,item16,nonword,87.17113243,581.4810302
subject73,item17,word,87.17113243,274.4611896
subject73,item18,nonword,87.17113243,455.037046
subject73,item19,word,87.17113243,329.4232145
subject73,item20,nonword,87.17113243,333.0833315
subject73,item21,word,87.17113243,351.2808474
subject73,item22,nonword,87.17113243,1336.796271
subject73,item23,word,87.17113243,657.2123337
subject73,item24,nonword,87.17113243,100.130565
subject73,item25,word,87.17113243,509.775431
subject73,item26,nonword,87.17113243,350.5005253
subject73,item27,word,87.17113243,573.5331298
subject73,item28,nonword,87.17113243,496.9054619
subject73,item29,word,87.17113243,346.4226091
subject73,item30,nonword,87.17113243,622.9556206
subject73,item31,word,87.17113243,652.1416305
subject73,item32,nonword,87.17113243,288.8956777
subject73,item33,word,87.17113243,126.4570956
subject73,item34,nonword,87.17113243,392.2821549
subject73,item35,word,87.17113243,513.1312215
subject73,item36,nonword,87.17113243,679.6194041
subject73,item37,word,87.17113243,359.0619183
subject73,item38,nonword,87.17113243,525.2616271
subject73,item39,word,87.17113243,512.1805759
subject73,item40,nonword,87.17113243,695.1670731
subject74,item01,nonword,87.17113243,212.6610029
subject74,item02,word,87.17113243,398.6194228
subject74,item03,nonword,87.17113243,295.4885462
subject74,item04,word,87.17113243,273.3211813
subject74,item05,nonword,87.17113243,261.9347853
subject74,item06,word,87.17113243,207.5001075
subject74,item07,nonword,87.17113243,283.0939742
subject74,item08,word,87.17113243,206.8579699
subject74,item09,nonword,87.17113243,134.9568957
subject74,item10,word,87.17113243,232.0548884
subject74,item11,nonword,87.17113243,362.4122319
subject74,item12,word,87.17113243,166.5808407
subject74,item13,nonword,87.17113243,314.3059658
subject74,item14,word,87.17113243,286.5951081
subject74,item15,nonword,87.17113243,237.3954361
subject74,item16,word,87.17113243,176.1463007
subject74,item17,nonword,87.17113243,242.4110465
subject74,item18,word,87.17113243,160.0862511
subject74,item19,nonword,87.17113243,320.8710014
subject74,item20,word,87.17113243,424.082166
subject74,item21,nonword,87.17113243,306.9925221
subject74,item22,word,87.17113243,249.9828347
subject74,item23,nonword,87.17113243,277.6020207
subject74,item24,word,87.17113243,112.6771253
subject74,item25,nonword,87.17113243,290.9849219
subject74,item26,word,87.17113243,253.6818863
subject74,item27,nonword,87.17113243,432.7718107
subject74,item28,word,87.17113243,381.7915426
subject74,item29,nonword,87.17113243,282.91468
subject74,item30,word,87.17113243,197.3501533
subject74,item31,nonword,87.17113243,199.4543058
subject74,item32,word,87.17113243,282.8095693
subject74,item33,nonword,87.17113243,151.7307378
subject74,item34,word,87.17113243,151.0466473
subject74,item35,nonword,87.17113243,373.1199249
subject74,item36,word,87.17113243,246.7947856
subject74,item37,nonword,87.17113243,254.0676199
subject74,item38,word,87.17113243,281.2238911
subject74,item39,nonword,87.17113243,162.4506023
subject74,item40,word,87.17113243,212.3953571
subject75,item01,word,93.76880105,204.9280707
subject75,item02,nonword,93.76880105,684.176947
subject75,item03,word,93.76880105,661.4325186
subject75,item04,nonword,93.76880105,490.2402103
subject75,item05,word,93.76880105,706.9910115
subject75,item06,nonword,93.76880105,496.8772134
subject75,item07,word,93.76880105,605.9721867
subject75,item08,nonword,93.76880105,283.2030967
subject75,item09,word,93.76880105,200.9569404
subject75,item10,nonword,93.76880105,416.9355277
subject75,item11,word,93.76880105,633.9629108
subject75,item12,nonword,93.76880105,283.982996
subject75,item13,word,93.76880105,457.7575116
subject75,item14,nonword,93.76880105,284.1225282
subject75,item15,word,93.76880105,544.2217641
subject75,item16,nonword,93.76880105,313.4844688
subject75,item17,word,93.76880105,277.5322387
subject75,item18,nonword,93.76880105,444.5016768
subject75,item19,word,93.76880105,306.4597167
subject75,item20,nonword,93.76880105,427.3477244
subject75,item21,word,93.76880105,394.2205253
subject75,item22,nonword,93.76880105,283.257343
subject75,item23,word,93.76880105,468.3666734
subject75,item24,nonword,93.76880105,133.9762802
subject75,item25,word,93.76880105,520.5128857
subject75,item26,nonword,93.76880105,140.9146913
subject75,item27,word,93.76880105,618.8167021
subject75,item28,nonword,93.76880105,233.1606268
subject75,item29,word,93.76880105,598.8149606
subject75,item30,nonword,93.76880105,174.5649033
subject75,item31,word,93.76880105,382.9188008
subject75,item32,nonword,93.76880105,668.0304543
subject75,item33,word,93.76880105,180.775575
subject75,item34,nonword,93.76880105,347.8161979
subject75,item35,word,93.76880105,434.9841752
subject75,item36,nonword,93.76880105,464.9437551
subject75,item37,word,93.76880105,508.6391388
subject75,item38,nonword,93.76880105,289.8527426
subject75,item39,word,93.76880105,437.0222909
subject75,item40,nonword,93.76880105,431.1757754
subject76,item01,nonword,93.76880105,187.8260839
subject76,item02,word,93.76880105,470.6385093
subject76,item03,nonword,93.76880105,226.1337968
subject76,item04,word,93.76880105,300.7481368
subject76,item05,nonword,93.76880105,408.330567
subject76,item06,word,93.76880105,132.0220983
subject76,item07,nonword,93.76880105,350.8554667
subject76,item08,word,93.76880105,337.1644314
subject76,item09,nonword,93.76880105,213.2546226
subject76,item10,word,93.76880105,689.7776517
subject76,item11,nonword,93.76880105,634.8801237
subject76,item12,word,93.76880105,191.8065142
subject76,item13,nonword,93.76880105,373.5265269
subject76,item14,word,93.76880105,539.4133112
subject76,item15,nonword,93.76880105,344.0477221
subject76,item16,word,93.76880105,301.5721204
subject76,item17,nonword,93.76880105,327.0335476
subject76,item18,word,93.76880105,228.1943443
subject76,item19,nonword,93.76880105,489.4048938
subject76,item20,word,93.76880105,316.1228898
subject76,item21,nonword,93.76880105,663.2760861
subject76,item22,word,93.76880105,231.194869
subject76,item23,nonword,93.76880105,524.0168729
subject76,item24,word,93.76880105,106.5350308
subject76,item25,nonword,93.76880105,413.2824775
subject76,item26,word,93.76880105,207.5830928
subject76,item27,nonword,93.76880105,600.7248798
subject76,item28,word,93.76880105,232.6249893
subject76,item29,nonword,93.76880105,479.2283498
subject76,item30,word,93.76880105,271.0000162
subject76,item31,nonword,93.76880105,366.0627301
subject76,item32,word,93.76880105,211.5016259
subject76,item33,nonword,93.76880105,441.2002946
subject76,item34,word,93.76880105,397.9419493
subject76,item35,nonword,93.76880105,390.6349659
subject76,item36,word,93.76880105,368.8365819
subject76,item37,nonword,93.76880105,222.2055833
subject76,item38,word,93.76880105,264.2798964
subject76,item39,nonword,93.76880105,275.6693878
subject76,item40,word,93.76880105,276.6403751
subject77,item01,word,98.43499643,297.01211
subject77,item02,nonword,98.43499643,449.8747812
subject77,item03,word,98.43499643,417.3398427
subject77,item04,nonword,98.43499643,287.9081299
subject77,item05,word,98.43499643,239.2401298
subject77,item06,nonword,98.43499643,292.5070561
subject77,item07,word,98.43499643,238.1404961
subject77,item08,nonword,98.43499643,174.7512889
subject77,item09,word,98.43499643,228.971479
subject77,item10,nonword,98.43499643,351.4849376
subject77,item11,word,98.43499643,305.6445522
subject77,item12,nonword,98.43499643,238.2835045
subject77,item13,word,98.43499643,450.9505046
subject77,item14,nonword,98.43499643,436.4379549
subject77,item15,word,98.43499643,436.686868
subject77,item16,nonword,98.43499643,230.3809615
subject77,item17,word,98.43499643,405.4016363
subject77,item18,nonword,98.43499643,217.486854
subject77,item19,word,98.43499643,395.0390901
subject77,item20,nonword,98.43499643,268.9876444
subject77,item21,word,98.43499643,334.8321987
subject77,item22,nonword,98.43499643,551.5673663
subject77,item23,word,98.43499643,407.3214688
subject77,item24,nonword,98.43499643,91.02161295
subject77,item25,word,98.43499643,497.4284021
subject77,item26,nonword,98.43499643,157.8390934
subject77,item27,word,98.43499643,262.8929955
subject77,item28,nonword,98.43499643,297.7406082
subject77,item29,word,98.43499643,165.4557202
subject77,item30,nonword,98.43499643,213.7279684
subject77,item31,word,98.43499643,278.1029774
subject77,item32,nonword,98.43499643,313.5337691
subject77,item33,word,98.43499643,193.2505493
subject77,item34,nonword,98.43499643,179.1128194
subject77,item35,word,98.43499643,351.4381609
subject77,item36,nonword,98.43499643,574.3060656
subject77,item37,word,98.43499643,272.5330604
subject77,item38,nonword,98.43499643,454.1318358
subject77,item39,word,98.43499643,436.2072789
subject77,item40,nonword,98.43499643,201.3011797
subject78,item01,nonword,98.43499643,439.9322631
subject78,item02,word,98.43499643,515.5028601
subject78,item03,nonword,98.43499643,343.8780122
subject78,item04,word,98.43499643,197.8680252
subject78,item05,nonword,98.43499643,217.8077375
subject78,item06,word,98.43499643,391.527189
subject78,item07,nonword,98.43499643,263.7060764
subject78,item08,word,98.43499643,320.8944914
subject78,item09,nonword,98.43499643,97.78326444
subject78,item10,word,98.43499643,361.7811662
subject78,item11,nonword,98.43499643,681.786585
subject78,item12,word,98.43499643,356.2675035
subject78,item13,nonword,98.43499643,346.5609753
subject78,item14,word,98.43499643,285.2293056
subject78,item15,nonword,98.43499643,507.0153542
subject78,item16,word,98.43499643,232.3210152
subject78,item17,nonword,98.43499643,240.8497821
subject78,item18,word,98.43499643,255.9107597
subject78,item19,nonword,98.43499643,364.6300078
subject78,item20,word,98.43499643,507.9463278
subject78,item21,nonword,98.43499643,406.9394184
subject78,item22,word,98.43499643,376.1110507
subject78,item23,nonword,98.43499643,253.6686351
subject78,item24,word,98.43499643,153.8207196
subject78,item25,nonword,98.43499643,399.2185529
subject78,item26,word,98.43499643,489.6007553
subject78,item27,nonword,98.43499643,311.3464555
subject78,item28,word,98.43499643,411.6332844
subject78,item29,nonword,98.43499643,251.4258588
subject78,item30,word,98.43499643,219.2413585
subject78,item31,nonword,98.43499643,333.6258472
subject78,item32,word,98.43499643,221.3209933
subject78,item33,nonword,98.43499643,309.6606515
subject78,item34,word,98.43499643,438.5003391
subject78,item35,nonword,98.43499643,402.1999102
subject78,item36,word,98.43499643,509.4345964
subject78,item37,nonword,98.43499643,466.3858545
subject78,item38,word,98.43499643,458.2257662
subject78,item39,nonword,98.43499643,175.3147155
subject78,item40,word,98.43499643,695.6815802
subject79,item01,word,82.88785071,469.2466224
subject79,item02,nonword,82.88785071,684.9765053
subject79,item03,word,82.88785071,564.7788062
subject79,item04,nonword,82.88785071,709.7697968
subject79,item05,word,82.88785071,821.0508062
subject79,item06,nonword,82.88785071,486.7018271
subject79,item07,word,82.88785071,762.2935886
subject79,item08,nonword,82.88785071,299.2763692
subject79,item09,word,82.88785071,597.0704391
subject79,item10,nonword,82.88785071,582.9638042
subject79,item11,word,82.88785071,1072.06968
subject79,item12,nonword,82.88785071,313.7980284
subject79,item13,word,82.88785071,721.5466228
subject79,item14,nonword,82.88785071,342.3838764
subject79,item15,word,82.88785071,518.5314201
subject79,item16,nonword,82.88785071,508.5747333
subject79,item17,word,82.88785071,428.489818
subject79,item18,nonword,82.88785071,610.877329
subject79,item19,word,82.88785071,400.0808181
subject79,item20,nonword,82.88785071,531.7497903
subject79,item21,word,82.88785071,721.6761628
subject79,item22,nonword,82.88785071,480.0904952
subject79,item23,word,82.88785071,544.5698911
subject79,item24,nonword,82.88785071,226.9215937
subject79,item25,word,82.88785071,652.0989123
subject79,item26,nonword,82.88785071,294.8870198
subject79,item27,word,82.88785071,592.5473434
subject79,item28,nonword,82.88785071,286.2697896
subject79,item29,word,82.88785071,382.0178146
subject79,item30,nonword,82.88785071,276.6289676
subject79,item31,word,82.88785071,442.4207037
subject79,item32,nonword,82.88785071,933.6887845
subject79,item33,word,82.88785071,560.2789663
subject79,item34,nonword,82.88785071,922.8974864
subject79,item35,word,82.88785071,687.5181316
subject79,item36,nonword,82.88785071,915.6470108
subject79,item37,word,82.88785071,586.5736474
subject79,item38,nonword,82.88785071,475.5471673
subject79,item39,word,82.88785071,254.2637385
subject79,item40,nonword,82.88785071,956.2299856
subject80,item01,nonword,82.88785071,178.1154164
subject80,item02,word,82.88785071,486.2915629
subject80,item03,nonword,82.88785071,360.4536601
subject80,item04,word,82.88785071,253.84717
subject80,item05,nonword,82.88785071,635.0851659
subject80,item06,word,82.88785071,336.7805521
subject80,item07,nonword,82.88785071,321.2869716
subject80,item08,word,82.88785071,333.0393897
subject80,item09,nonword,82.88785071,233.9339239
subject80,item10,word,82.88785071,179.1007911
subject80,item11,nonword,82.88785071,592.5198656
subject80,item12,word,82.88785071,130.422304
subject80,item13,nonword,82.88785071,244.023197
subject80,item14,word,82.88785071,386.143601
subject80,item15,nonword,82.88785071,322.9960282
subject80,item16,word,82.88785071,216.8667853
subject80,item17,nonword,82.88785071,282.4386309
subject80,item18,word,82.88785071,148.2589789
subject80,item19,nonword,82.88785071,273.1188449
subject80,item20,word,82.88785071,165.5412987
subject80,item21,nonword,82.88785071,456.7213586
subject80,item22,word,82.88785071,598.982857
subject80,item23,nonword,82.88785071,566.1359177
subject80,item24,word,82.88785071,189.3280125
subject80,item25,nonword,82.88785071,517.0330506
subject80,item26,word,82.88785071,233.3833699
subject80,item27,nonword,82.88785071,412.2279303
subject80,item28,word,82.88785071,331.0113527
subject80,item29,nonword,82.88785071,612.9212132
