"","subject","L1.1","item","attachment","context","RT"
"500","Particpant151","English","item20","DP1","DP2",416.3805612
"501","Particpant151","English","item21","DP2","DP1",242.09514248
"502","Particpant151","English","item22","DP2","DP2",350.81658388
"503","Particpant151","English","item23","DP1","DP1",395.96325488
"504","Particpant151","English","item24","DP1","DP2",334.32105504
"505","Particpant152","English","item01","DP1","DP1",285.56677002
"506","Particpant152","English","item02","DP1","DP2",296.95152153
"507","Particpant152","English","item03","DP2","DP1",469.3918134
"508","Particpant152","English","item04","DP2","DP2",406.1346789
"509","Particpant152","English","item05","DP1","DP1",231.85799202
"510","Particpant152","English","item06","DP1","DP2",351.472671
"511","Particpant152","English","item07","DP2","DP1",568.2262524
"512","Particpant152","English","item08","DP2","DP2",330.3665886
"513","Particpant152","English","item09","DP1","DP1",355.5564669
"514","Particpant152","English","item10","DP1","DP2",365.460459
"515","Particpant152","English","item11","DP2","DP1",372.201108
"516","Particpant152","English","item12","DP2","DP2",275.901439
"517","Particpant152","English","item13","DP1","DP1",244.30164327
"518","Particpant152","English","item14","DP1","DP2",252.7592712
"519","Particpant152","English","item15","DP2","DP1",350.0873382
"520","Particpant152","English","item16","DP2","DP2",338.5686384
"521","Particpant152","English","item17","DP1","DP1",578.3307284
"522","Particpant152","English","item18","DP1","DP2",328.6363674
"523","Particpant152","English","item19","DP2","DP1",615.5265928
"524","Particpant152","English","item20","DP2","DP2",194.10730064
"525","Particpant152","English","item21","DP1","DP1",515.226066
"526","Particpant152","English","item22","DP1","DP2",359.83322552
"527","Particpant152","English","item23","DP2","DP1",453.029826
"528","Particpant152","English","item24","DP2","DP2",503.636754
"529","Particpant153","English","item01","DP1","DP2",310.1216097
"530","Particpant153","English","item02","DP2","DP1",277.65805971
"531","Particpant153","English","item03","DP2","DP2",301.8950109
"532","Particpant153","English","item04","DP1","DP1",159.3710193
"533","Particpant153","English","item05","DP1","DP2",341.0956845
"534","Particpant153","English","item06","DP2","DP1",333.0651027
"535","Particpant153","English","item07","DP2","DP2",273.13772445
"536","Particpant153","English","item08","DP1","DP1",289.18641468
"537","Particpant153","English","item09","DP1","DP2",185.63252331
"538","Particpant153","English","item10","DP2","DP1",418.2073278
"539","Particpant153","English","item11","DP2","DP2",613.9828928
"540","Particpant153","English","item12","DP1","DP1",266.12236436
"541","Particpant153","English","item13","DP1","DP2",224.3009211
"542","Particpant153","English","item14","DP2","DP1",318.439488
"543","Particpant153","English","item15","DP2","DP2",358.7481855
"544","Particpant153","English","item16","DP1","DP1",371.6085837
"545","Particpant153","English","item17","DP1","DP2",281.99137736
"546","Particpant153","English","item18","DP2","DP1",453.7888096
"547","Particpant153","English","item19","DP2","DP2",348.93028352
"548","Particpant153","English","item20","DP1","DP1",322.7044398
"549","Particpant153","English","item21","DP1","DP2",471.4602796
"550","Particpant153","English","item22","DP2","DP1",405.753826
"551","Particpant153","English","item23","DP2","DP2",442.5423744
"552","Particpant153","English","item24","DP1","DP1",538.2825232
"553","Particpant155","English","item01","DP2","DP1",341.1593184
"554","Particpant155","English","item02","DP2","DP2",319.3167942
"555","Particpant155","English","item03","DP1","DP1",144.18085338
"556","Particpant155","English","item04","DP1","DP2",335.2883181
"557","Particpant155","English","item05","DP2","DP1",213.57451401
"558","Particpant155","English","item06","DP2","DP2",328.7176743
"559","Particpant155","English","item07","DP1","DP1",263.81552004
"560","Particpant155","English","item08","DP1","DP2",198.90228903
"561","Particpant155","English","item09","DP2","DP1",382.1313978
"562","Particpant155","English","item10","DP2","DP2",233.62479078
"563","Particpant155","English","item11","DP1","DP1",509.0130932
"564","Particpant155","English","item12","DP1","DP2",311.41070224
"565","Particpant155","English","item13","DP2","DP1",356.9604852
"566","Particpant155","English","item14","DP2","DP2",296.82678924
"567","Particpant155","English","item15","DP1","DP1",317.3129199
"568","Particpant155","English","item16","DP1","DP2",219.47104161
"569","Particpant155","English","item17","DP2","DP1",407.8270372
"570","Particpant155","English","item18","DP2","DP2",529.2162692
"571","Particpant155","English","item19","DP1","DP1",489.2034812
"572","Particpant155","English","item20","DP1","DP2",421.9851136
"573","Particpant155","English","item21","DP2","DP1",242.39135312
"574","Particpant155","English","item22","DP2","DP2",312.42170376
"575","Particpant155","English","item23","DP1","DP1",515.967904
"576","Particpant155","English","item24","DP1","DP2",492.7460632
"577","Particpant156","English","item01","DP1","DP1",227.25249648
"578","Particpant156","English","item02","DP1","DP2",274.6593711
"579","Particpant156","English","item03","DP2","DP1",279.40357542
"580","Particpant156","English","item04","DP2","DP2",179.15747313
"581","Particpant156","English","item05","DP1","DP1",227.06737947
"582","Particpant156","English","item06","DP1","DP2",366.8751975
"583","Particpant156","English","item07","DP2","DP1",314.7921297
"584","Particpant156","English","item08","DP2","DP2",139.99613067
"585","Particpant156","English","item09","DP1","DP1",243.29748327
"586","Particpant156","English","item10","DP1","DP2",239.87296614
"587","Particpant156","English","item11","DP2","DP1",463.9101384
"588","Particpant156","English","item12","DP2","DP2",299.16432656
"589","Particpant156","English","item13","DP1","DP1",111.6742623
"590","Particpant156","English","item14","DP1","DP2",522.5482839
"591","Particpant156","English","item15","DP2","DP1",375.6345756
"592","Particpant156","English","item16","DP2","DP2",188.03526552
"593","Particpant156","English","item17","DP1","DP1",265.77577524
"594","Particpant156","English","item18","DP1","DP2",294.87101852
"595","Particpant156","English","item19","DP2","DP1",337.02213456
"596","Particpant156","English","item20","DP2","DP2",392.58569764
"597","Particpant156","English","item21","DP1","DP1",187.32312764
"598","Particpant156","English","item22","DP1","DP2",140.80932092
"599","Particpant156","English","item23","DP2","DP1",462.536024
"600","Particpant156","English","item24","DP2","DP2",233.98080692
"601","Particpant157","English","item01","DP2","DP1",291.56646249
"602","Particpant157","English","item02","DP2","DP2",211.79194914
"603","Particpant157","English","item03","DP1","DP1",186.88716195
"604","Particpant157","English","item04","DP1","DP2",190.48868727
"605","Particpant157","English","item05","DP2","DP1",180.1388973
"606","Particpant157","English","item06","DP2","DP2",250.10143605
"607","Particpant157","English","item07","DP1","DP1",161.54798241
"608","Particpant157","English","item08","DP1","DP2",307.0832844
"609","Particpant157","English","item09","DP2","DP1",227.37948357
"610","Particpant157","English","item10","DP2","DP2",170.56515765
"611","Particpant157","English","item11","DP1","DP1",165.00680512
"612","Particpant157","English","item12","DP1","DP2",237.05606104
"613","Particpant157","English","item13","DP2","DP1",255.51978606
"614","Particpant157","English","item14","DP2","DP2",231.20999487
"615","Particpant157","English","item15","DP1","DP1",228.92090532
"616","Particpant157","English","item16","DP1","DP2",246.02308083
"617","Particpant157","English","item17","DP2","DP1",415.7300452
"618","Particpant157","English","item18","DP2","DP2",281.60295956
"619","Particpant157","English","item19","DP1","DP1",283.9325592
"620","Particpant157","English","item20","DP1","DP2",302.64368488
"621","Particpant157","English","item21","DP2","DP1",544.8983024
"622","Particpant157","English","item22","DP2","DP2",249.54459636
"623","Particpant157","English","item23","DP1","DP1",265.73087076
"624","Particpant157","English","item24","DP1","DP2",324.97940792
"625","Particpant158","English","item01","DP1","DP2",317.0097045
"626","Particpant158","English","item02","DP2","DP1",361.1144244
"627","Particpant158","English","item03","DP2","DP2",447.9181491
"628","Particpant158","English","item04","DP1","DP1",246.62913513
"629","Particpant158","English","item05","DP1","DP2",249.51917919
"630","Particpant158","English","item06","DP2","DP1",370.3995921
"631","Particpant158","English","item07","DP2","DP2",284.779026
"632","Particpant158","English","item08","DP1","DP1",390.4303503
"633","Particpant158","English","item09","DP1","DP2",199.56223044
"634","Particpant158","English","item10","DP2","DP1",327.1844553
"635","Particpant158","English","item11","DP2","DP2",823.8907204
"636","Particpant158","English","item12","DP1","DP1",522.0004296
"637","Particpant158","English","item13","DP1","DP2",305.6941929
"638","Particpant158","English","item14","DP2","DP1",301.0865892
"639","Particpant158","English","item15","DP2","DP2",672.1521936
"640","Particpant158","English","item16","DP1","DP1",374.2239234
"641","Particpant158","English","item17","DP1","DP2",379.73723368
"642","Particpant158","English","item18","DP2","DP1",513.005214
"643","Particpant158","English","item19","DP2","DP2",389.21689316
"644","Particpant158","English","item20","DP1","DP1",451.1402808
"645","Particpant158","English","item21","DP1","DP2",345.60368244
"646","Particpant158","English","item22","DP2","DP1",477.994324
"647","Particpant158","English","item23","DP2","DP2",635.789302
"648","Particpant158","English","item24","DP1","DP1",448.5709948
"649","Particpant159","English","item01","DP2","DP1",424.1556174
"650","Particpant159","English","item02","DP2","DP2",383.844411
"651","Particpant159","English","item03","DP1","DP1",221.49437961
"652","Particpant159","English","item04","DP1","DP2",230.30901915
"653","Particpant159","English","item05","DP2","DP1",243.77087571
"654","Particpant159","English","item06","DP2","DP2",182.87966439
"655","Particpant159","English","item07","DP1","DP1",343.9171575
"656","Particpant159","English","item08","DP1","DP2",311.2629111
"657","Particpant159","English","item09","DP2","DP1",251.09129721
"658","Particpant159","English","item10","DP2","DP2",318.3967668
"659","Particpant159","English","item11","DP1","DP1",716.4572868
"660","Particpant159","English","item12","DP1","DP2",287.52246728
"661","Particpant159","English","item13","DP2","DP1",289.18978269
"662","Particpant159","English","item14","DP2","DP2",282.66831306
"663","Particpant159","English","item15","DP1","DP1",248.18197275
"664","Particpant159","English","item16","DP1","DP2",407.7122943
"665","Particpant159","English","item17","DP2","DP1",227.08301536
"666","Particpant159","English","item18","DP2","DP2",311.83098952
"667","Particpant159","English","item19","DP1","DP1",407.6891028
"668","Particpant159","English","item20","DP1","DP2",345.297616
"669","Particpant159","English","item21","DP2","DP1",518.8692968
"670","Particpant159","English","item22","DP2","DP2",341.42606752
"671","Particpant159","English","item23","DP1","DP1",278.57982548
"672","Particpant159","English","item24","DP1","DP2",355.04984104
"673","Particpant168","English","item01","DP1","DP1",343.6807929
"674","Particpant168","English","item02","DP1","DP2",507.2235072
"675","Particpant168","English","item03","DP2","DP1",356.0435334
"676","Particpant168","English","item04","DP2","DP2",338.9536254
"677","Particpant168","English","item05","DP1","DP1",241.10161884
"678","Particpant168","English","item06","DP1","DP2",297.76582623
"679","Particpant168","English","item07","DP2","DP1",344.3051712
